0.9963900	5.2321440
0.8301733	4.4466605
0.6647533	3.5810726
0.4990033	2.6986378
0.3333967	1.8137901
0.1675133	0.9236994
0.0348867	0.2119791
-0.0349667	-0.1648292
-0.1677733	-0.8755328
-0.3336867	-1.7643041
-0.4989267	-2.6480626
-0.6600200	-3.5298656
-0.8311900	-4.3945141
-0.9964100	-5.2279437
