0.9998733	4.66839
0.8998800	4.41240
0.7999000	4.07278
0.6999133	3.64471
0.5999233	3.13919
0.4999167	2.63104
0.3999333	2.11092
0.2999567	1.58778
0.1999633	1.06333
0.0999767	0.53618
0.0066333	0.04717
0.0000000	0.00000
-0.0999767	-0.51483
-0.1999700	-1.04137
-0.2999633	-1.56673
-0.3999467	-2.08977
-0.4999367	-2.60817
-0.5999267	-3.12041
-0.6999200	-3.61277
-0.7999200	-4.04565
-0.8999100	-4.38898
-0.9998800	-4.66804
