17649,"2019-08-26 15:26:24",good,pol,""
17650,"2019-08-26 15:29:03",good,pol,""
17651,"2019-08-26 15:37:57",good,pol,""
17652,"2019-08-26 15:40:17",good,pol,""
17653,"2019-08-26 15:42:27",good,pol,""
17654,"2019-08-26 15:45:21",good,pol,""
17655,"2019-08-26 15:47:32",good,pol,""
17656,"2019-08-26 15:50:15",good,pol,""
17657,"2019-08-26 15:52:37",good,pol,""
17658,"2019-08-26 15:55:45",good,pol,""
17659,"2019-08-26 15:58:16",good,pol,""
17660,"2019-08-26 16:00:27",good,pol,""
17661,"2019-08-26 16:03:02",good,pol,""
17662,"2019-08-26 16:05:18",good,pol,""
17663,"2019-08-26 16:07:36",good,pol,""
17664,"2019-08-26 16:09:48",good,pol,""
17665,"2019-08-26 16:11:58",good,pol,""
17666,"2019-08-26 16:14:08",good,pol,""
17667,"2019-08-26 16:18:04",good,pol,""
17668,"2019-08-26 16:20:15",good,pol,""
17669,"2019-08-26 16:23:17",good,pol,""
17670,"2019-08-26 16:25:27",good,pol,""
17671,"2019-08-26 16:27:40",good,pol,""
17672,"2019-08-26 16:31:02",good,pol,""
17673,"2019-08-26 16:33:39",good,pol,""
17674,"2019-08-26 16:37:10",good,pol,""
17675,"2019-08-26 16:39:19",good,pol,""
17676,"2019-08-26 16:43:13",good,pol,""
17694,"2019-08-26 17:58:03",good,pol,""
17695,"2019-08-26 18:02:03",good,pol,""
17696,"2019-08-26 18:08:14",good,pol,""
17697,"2019-08-26 18:10:25",good,pol,""
17698,"2019-08-26 18:12:35",good,pol,""
17699,"2019-08-26 18:14:43",good,pol,""
17700,"2019-08-26 18:16:59",good,pol,""
17701,"2019-08-26 18:19:07",good,pol,""
17702,"2019-08-26 18:21:17",good,pol,""
17703,"2019-08-26 18:23:26",good,pol,""
17704,"2019-08-26 18:25:34",good,pol,""
17705,"2019-08-26 18:27:47",good,pol,""
17706,"2019-08-26 18:29:59",good,pol,""
17707,"2019-08-26 18:32:26",good,pol,""
17708,"2019-08-26 18:42:39",good,pol,""
17709,"2019-08-26 18:45:48",good,pol,""
17710,"2019-08-26 18:47:58",good,pol,""
17711,"2019-08-26 18:50:15",good,pol,""
17712,"2019-08-26 18:52:25",good,pol,""
17713,"2019-08-26 18:54:35",good,pol,""
17714,"2019-08-26 18:56:44",good,pol,""
17715,"2019-08-26 18:59:02",good,pol,""
17716,"2019-08-26 19:01:19",good,pol,""
17717,"2019-08-26 19:03:29",good,pol,""
17718,"2019-08-26 19:06:20",good,pol,""
17719,"2019-08-26 19:08:29",good,pol,""
17788,"2019-08-31 12:45:25",good,pol,""
17789,"2019-08-31 12:47:39",good,pol,""
17790,"2019-08-31 12:49:46",good,pol,""
17791,"2019-08-31 12:52:17",good,pol,""
17792,"2019-08-31 12:54:25",good,pol,""
17793,"2019-08-31 12:56:45",good,pol,""
17794,"2019-08-31 12:58:54",good,pol,""
17795,"2019-08-31 13:01:47",good,pol,""
17796,"2019-08-31 13:03:55",good,pol,""
17797,"2019-08-31 13:06:03",good,pol,""
17798,"2019-08-31 13:08:09",good,pol,""
17799,"2019-08-31 13:10:18",good,pol,""
17800,"2019-08-31 13:12:27",good,pol,""
17801,"2019-08-31 13:14:58",good,pol,""
17802,"2019-08-31 13:17:07",good,pol,""
17803,"2019-08-31 13:19:17",good,pol,""
17804,"2019-08-31 13:21:27",good,pol,""
17807,"2019-08-31 13:30:50",good,pol,""
17808,"2019-08-31 13:33:18",good,pol,""
17809,"2019-08-31 13:35:29",good,pol,""
17810,"2019-08-31 13:37:43",good,pol,""
17811,"2019-08-31 13:39:53",good,pol,""
17812,"2019-08-31 13:42:08",good,pol,""
17813,"2019-08-31 13:44:15",good,pol,""
17814,"2019-08-31 13:46:25",good,pol,""
17815,"2019-08-31 13:48:33",good,pol,""
17816,"2019-08-31 13:50:49",good,pol,""
17817,"2019-08-31 13:53:02",good,pol,""
17818,"2019-08-31 13:55:10",good,pol,""
17819,"2019-08-31 13:57:18",good,pol,""
17820,"2019-08-31 13:59:28",good,pol,""
17821,"2019-08-31 14:01:37",good,pol,""
17822,"2019-08-31 14:03:48",good,pol,""
17831,"2019-08-31 15:13:32",good,pol,""
17832,"2019-08-31 15:15:48",good,pol,""
17833,"2019-08-31 15:18:00",good,pol,""
17834,"2019-08-31 15:20:37",good,pol,""
17835,"2019-08-31 15:22:48",good,pol,""
17836,"2019-08-31 15:24:59",good,pol,""
17837,"2019-08-31 15:27:11",good,pol,""
17838,"2019-08-31 15:31:22",good,pol,""
17839,"2019-08-31 15:33:32",good,pol,""
17840,"2019-08-31 15:35:41",good,pol,""
17841,"2019-08-31 15:37:51",good,pol,""
17842,"2019-08-31 15:40:10",good,pol,""
17843,"2019-08-31 15:42:24",good,pol,""
17844,"2019-08-31 15:44:56",good,pol,""
17845,"2019-08-31 15:47:04",good,pol,""
17846,"2019-08-31 15:49:17",good,pol,""
17847,"2019-08-31 15:51:28",good,pol,""
17848,"2019-08-31 15:53:39",good,pol,""
17849,"2019-08-31 15:55:48",good,pol,""
17850,"2019-08-31 15:57:57",good,pol,""
17851,"2019-08-31 16:00:10",good,pol,""
17852,"2019-08-31 16:02:22",good,pol,""
17853,"2019-08-31 16:04:36",good,pol,""
17854,"2019-08-31 16:06:46",good,pol,""
17855,"2019-08-31 16:09:05",good,pol,""
17856,"2019-08-31 16:11:37",good,pol,""
17857,"2019-08-31 16:19:36",good,pol,""
17858,"2019-08-31 16:21:45",good,pol,""
17859,"2019-08-31 16:23:56",good,pol,""
17860,"2019-08-31 16:26:11",good,pol,""
17861,"2019-08-31 16:28:20",good,pol,""
17862,"2019-08-31 16:30:32",good,pol,""
17863,"2019-08-31 16:32:47",good,pol,""
17864,"2019-08-31 16:35:03",good,pol,""
17865,"2019-08-31 16:37:13",good,pol,""
17866,"2019-08-31 16:39:23",good,pol,""
17867,"2019-08-31 16:41:41",good,pol,""
17868,"2019-08-31 16:43:49",good,pol,""
17869,"2019-08-31 16:46:00",good,pol,""
17870,"2019-08-31 16:48:11",good,pol,""
17871,"2019-08-31 16:50:22",good,pol,""
17872,"2019-08-31 16:52:39",good,pol,""
17873,"2019-08-31 16:54:49",good,pol,""
17874,"2019-08-31 16:57:26",good,pol,""
17875,"2019-08-31 16:59:37",good,pol,""
17876,"2019-08-31 17:01:47",good,pol,""
17877,"2019-08-31 17:04:00",good,pol,""
17878,"2019-08-31 17:06:09",good,pol,""
17879,"2019-08-31 17:08:21",good,pol,""
17880,"2019-08-31 17:10:32",good,pol,""
17881,"2019-08-31 17:12:44",good,pol,""
17882,"2019-08-31 17:14:53",good,pol,""
17986,"2019-08-31 22:35:57",good,pol,""
17987,"2019-08-31 22:38:14",good,pol,""
17988,"2019-08-31 22:40:23",good,pol,""
17989,"2019-08-31 22:43:25",good,pol,""
17990,"2019-08-31 22:45:36",good,pol,""
17991,"2019-08-31 22:47:50",good,pol,""
17992,"2019-08-31 22:51:06",good,pol,""
17993,"2019-08-31 22:53:16",good,pol,""
17994,"2019-08-31 22:55:26",good,pol,""
17995,"2019-08-31 22:57:43",good,pol,""
17996,"2019-08-31 22:59:52",good,pol,""
17997,"2019-08-31 23:02:51",good,pol,""
17998,"2019-08-31 23:05:00",good,pol,""
17999,"2019-08-31 23:07:10",good,pol,""
18000,"2019-08-31 23:09:39",good,pol,""
18001,"2019-08-31 23:12:48",good,pol,""
18002,"2019-08-31 23:16:50",good,pol,""
18003,"2019-08-31 23:19:42",good,pol,""
18004,"2019-08-31 23:21:52",good,pol,""
18005,"2019-08-31 23:24:00",good,pol,""
